country,year,n.Districts,Uniform.LastDigit,DistanceAllPairs,DistanceLastPair,Mean.FirstDigit,Mean.SecondDigit,Benford.SecondDigit,lagged.polity,fraud.democracy,inequality,fract,urban,turnout,avgmag,demtenure,gdpchange,commission,instability,lagged.fraudscore
switzerland,1999,176,0.078254132,3.278409091,3.147727273,3.738636364,4.073863636,0.071824739,10,1,27.9,0.575,83.99,43.22,7.96,151,2.94,0,0,-0.406266686
switzerland,2007,178,0.035854059,3.314606742,3.224719101,3.421348315,3.93258427,0.046379773,10,1,NA,0.575,84,48.28,7.96,159,4.01,0,0,-0.406266686
taiwan,1986,23,0.115311909,3.652173913,3.413043478,3.434782609,2.434782609,0.760375588,NA,0,29.29,0.274,NA,NA,NA,NA,NA,2,0,NA
taiwan,1989,89,0.127382906,3.505617978,3.084269663,3.325842697,3.876404494,0.084142939,-7,0,30.41,0.274,NA,NA,NA,NA,NA,2,0,0.491336559
taiwan,1992,118,0.065785694,3.211864407,3.13559322,3.415254237,4.788135593,0.1242301,-7,0,30.78,0.274,NA,72.02,NA,0,NA,2,0,1.430882954
taiwan,1995,114,0.057248384,3.424778761,3.216814159,3.131578947,4.380530973,0.089882296,-1,0,30.1,0.274,NA,67.65,8.8,3,NA,2,0,0.735628582
taiwan,1998,167,0.074617233,2.97005988,2.982035928,3.239520958,4.167664671,0.036666459,-1,1,32,0.274,NA,68.09,6.72,6,NA,2,0,0.735628582
taiwan,2001,185,0.02293645,3.259459459,3.075675676,3.118918919,4.108108108,0.072667868,7,1,34.5,0.274,NA,66.16,11.5,9,NA,2,0,0.735628582
taiwan,2004,167,0.012944172,3.323353293,3.185628743,3.473053892,4.203592814,0.009909518,8,1,33.9,0.274,NA,59.16,11.5,12,NA,2,0,0.735628582
thailand,1969,241,0.053184346,3.485477178,3.118257261,3.639004149,4.199170124,0.015499054,NA,0,41.31,0.431,20.76,49.16,NA,NA,8.12,2,1,NA
thailand,1975,896,0.009347098,3.293526786,3.155691964,3.379464286,3.962053571,0.011584852,-7,1,40.45,0.431,23.76,47,NA,NA,4.47,2,1,-0.406266686
thailand,1976,1317,0.013111066,3.331055429,3.158314351,3.422171602,4.29992407,0.00711285,2,0,42.72,0.431,24.36,43.69,NA,NA,4.97,2,1,-0.406266686
thailand,1979,720,0.018942901,3.461002786,3.296657382,3.491666667,4.286908078,0.029958394,-7,1,44.4,0.431,26.18,NA,NA,NA,10.3,2,1,-0.406266686
thailand,1986,1411,0.00532869,3.245924876,3.107370659,3.481218994,4.046775337,0.007571969,2,1,47.4,0.431,28.36,61.4,2.51,NA,4.65,2,1,-0.406266686
thailand,1988,1418,0.000594811,3.294076164,3.12235543,3.598730606,4.257404795,0.01286411,2,1,47.4,0.431,28.89,63.56,2.51,NA,9.52,2,1,-0.406266686
turkey,1961,264,0.017848944,2.996212121,3.047348485,3.587121212,4.234848485,0.054632925,NA,1,50.2,0.299,32.06,81.41,6.72,0,NA,2,1,NA
turkey,1965,385,0.060077585,3.322916667,3.204427083,3.519480519,4.4375,0.01929701,4,1,48.73,0.299,34.23,NA,6.72,4,5.46,2,0,0.491336559
turkey,1969,527,0.024919976,3.652671756,3.179389313,3.557874763,4.095419847,0.015479768,7,1,52.86,0.299,37.43,64.35,6.72,8,6.78,2,1,-0.406266686
turkey,1973,519,0.016294118,3.308880309,3.112934363,3.383429672,4.042471042,0.016195935,9,1,51.11,0.299,40.25,66.82,6.72,0,7.43,2,1,-0.406266686
turkey,1977,485,0.012009778,3.31884058,3.254658385,3.416494845,4.35610766,0.043535348,8,1,49.51,0.299,42.46,70.41,6.72,4,10.46,2,0,-0.406266686
turkey,1983,232,0.039313317,3.439655172,3.11637931,3.784482759,4.314655172,0.078353006,-2,1,50.03,0.299,48.98,92.27,5.42,0,3.56,2,0,-0.406266686
turkey,1987,499,0.024052112,3.230460922,3.019038076,3.432865731,4.318637275,0.007732424,9,1,43.42,0.299,55.15,93.28,4.33,4,7.01,2,0,0.491336559
turkey,1995,1002,0.014338588,3.238522954,3.160179641,3.405189621,4.271457086,0.004961652,7,1,43.72,0.299,62.12,85.2,6.63,12,-4.67,2,0,0.735628582
turkey,1999,1577,0.003249389,3.336928934,3.168781726,3.451490171,4.208121827,0.005033968,9,1,42.48,0.299,64.22,87.09,6.55,16,2.31,2,1,0.735628582
turkey,2002,1535,0.003049369,3.301628664,3.070684039,3.511400651,4.194136808,0.002493315,8,1,44.91,0.299,65.58,76.94,6.47,19,-5.7,2,1,1.620640202
venezuela,1958,112,0.10809949,3.660714286,3.446428571,4,4.3125,0.123713893,NA,0,46.1,0.483,58.79,92.15,5.78,0,NA,2,1,NA
venezuela,1963,160,0.05390625,3.308176101,3.044025157,3.43125,4.176100629,0.029030914,-3,1,44.83,0.483,64.86,90.84,7.74,5,8.53,2,0,-0.406266686
venezuela,1968,153,0.017130164,3.248366013,2.973856209,3.222222222,4.215686275,0.052233667,6,1,47.46,0.483,69.92,94.51,9.45,10,2.83,2,0,-0.406266686
venezuela,1973,509,0.007677136,3.311608961,3.153767821,3.57367387,4.199592668,0.00638843,6,1,47.46,0.483,74.21,96.52,8.7,15,1.28,2,0,-0.406266686
venezuela,1978,318,0.033384755,3.268608414,3.233009709,3.613207547,4.475728155,0.026542642,7,1,40.72,0.483,77.83,87.56,8.65,20,6.27,2,0,0.491336559
venezuela,1983,322,0.026194977,3.31661442,3.23354232,3.347826087,3.993730408,0.023792636,9,1,42.82,0.483,80.83,87.75,8.7,25,-2.07,2,0,0.491336559
venezuela,1988,276,0.031295946,3.237226277,3.082116788,3.753623188,4.156934307,0.028139472,9,1,44.08,0.483,83.34,81.65,8.74,30,3.58,2,0,-0.406266686
zambia,1968,150,0.053333333,3.28,3.1,3.753333333,4.146666667,0.054790804,NA,0,NA,0.726,27.56,32.27,1,NA,7.92,2,1,NA
zambia,1991,327,0.045834152,3.293577982,3.010703364,3.403669725,4.232415902,0.016072353,NA,0,43.51,0.726,38.95,44.44,1,0,-0.48,2,1,0.491336559
zambia,1996,565,0.01724489,3.198934281,3.104795737,3.555752212,4.307282416,0.013890177,-9,0,52.4,0.726,36.64,78.49,1,5,2.9,2,1,0.491336559
zambia,2001,1174,0.004457743,3.411663808,3.151801029,3.304088586,4.08490566,0.00638055,6,0,42.1,0.726,35.16,68.55,1,NA,3.9,2,1,-0.406266686
